Code;Edificio;Aula;Indirizzo;Coordinate;Capienza;N. PC;aulaInformatica;accessoDisabili;audio;banchiElettrificati;didatticaADistanza;documentCamera;lavagna;microfoni_fissi;microfoni_wireless;monitorTouch;pannelloControllo;postazionePcDocente;pred_hdmi_ospite;pred_vga_ospite;proiettore;puntoRistoro;rete;rete_wifi;sensore_ambientale;telecamera_amb_automatica;telecamera_amb_manuale;webConference;webcam
588;School of Management - SAA;Aula Magna (Corridoio C);Via Ventimiglia, 115, Torino;45.0265155, 7.6693435;300;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
589;School of Management - SAA;Aula Master (Corridoio B);Via Ventimiglia, 115, Torino;45.0265155, 7.6693435;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
590;School of Management - SAA;Laboratorio Informatico 1 (Corridoio D);Via Ventimiglia, 115, Torino;45.0265155, 7.6693435;70;36;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
591;School of Management - SAA;Laboratorio Informatico 2 (Corridoio B);Via Ventimiglia, 115, Torino;45.0265155, 7.6693435;20;21;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
592;School of Management - SAA;Sala Consiglio;Via Ventimiglia, 115, Torino;45.0265155, 7.6693435;48;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
593;School of Management - SAA;Sala Presidenza;Via Ventimiglia, 115, Torino;45.0265155, 7.6693435;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
594;SME - Edificio Storico;Atrio Monumentale;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;250;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0
595;SME - Edificio Storico;"Aula ""G Ferrero""";Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;32;n.d.;0;1;1;1;1;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1
596;SME - Edificio Storico;"Aula ""O. Volpatto""";Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;32;n.d.;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1
597;SME - Edificio Storico;"Aula ""S. Ricossa""";Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;32;n.d.;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1
598;SME - Edificio Storico;Aula 01;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;230;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1
599;SME - Edificio Storico;Aula 02;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;232;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;0;1;1
600;SME - Edificio Storico;Aula 03;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;90;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1
601;SME - Edificio Storico;Aula 04;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;90;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1
602;SME - Edificio Storico;Aula 05;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;90;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;0;1;1
603;SME - Edificio Storico;Aula 06;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;90;0;0;0;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;0;1;1
604;SME - Edificio Storico;Aula 07;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;90;0;0;0;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;0;1;1
605;SME - Edificio Storico;Aula 08;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;90;0;0;0;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1
606;SME - Edificio Storico;Aula 09;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;100;0;0;0;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1
607;SME - Edificio Storico;Aula 10;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;100;0;0;0;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1
608;SME - Edificio Storico;Aula 11;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;98;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1
609;SME - Edificio Storico;Aula 12;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;98;0;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;1
610;SME - Edificio Storico;Aula Chianale;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;52;0;0;1;1;1;1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1
611;SME - Edificio Storico;Aula Europa;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;63;n.d.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
612;SME - Edificio Storico;Aula Harvard;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;44;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1
613;SME - Edificio Storico;Aula Informatica 30;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;44;0;1;0;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1
614;SME - Edificio Storico;Aula Informatica A - Thin Client;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;29;33;1;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1
615;SME - Edificio Storico;Aula Informatica B Thin Client;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;28;29;1;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1
616;SME - Edificio Storico;Aula Informatica C Thin Client;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;25;26;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1
617;SME - Edificio Storico;Aula Informatica D Thin Client;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;32;33;1;1;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1
618;SME - Edificio Storico;Aula Jona;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;401;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1
619;SME - Edificio Storico;Aula O. Castellino;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;70;0;0;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;1
620;SME - Edificio Storico;Aula Onida;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;42;0;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1
621;SME - Edificio Storico;Aula R. Corradetti;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;100;0;0;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;1
622;SME - Edificio Storico;Aula Stanford;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;24;0;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0
623;SME - Edificio Storico;DATALAB Alessandro Sembenelli;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;3;n.d.;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1
624;SME - Edificio Storico;Direzione Scuola;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;14;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;1;1
625;SME - Edificio Storico;Laboratorio E Thin Client;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;16;16;1;1;0;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1
626;SME - Edificio Storico;Sala Lauree;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
627;SME - Edificio Storico;Sala Riunioni;Corso Unione Sovietica, 218 bis, Torino;45.0380931, 7.6515426;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
628;SME - Nuovo Polo Didattico;Atrio NPD;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;200;n.d.;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
629;SME - Nuovo Polo Didattico;Aula Azzurra;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;132;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1
630;SME - Nuovo Polo Didattico;Aula Blu Tosetti Value;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;424;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1
631;SME - Nuovo Polo Didattico;Aula Gialla;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;424;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1
632;SME - Nuovo Polo Didattico;Aula Magna;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;272;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1
633;SME - Nuovo Polo Didattico;Aula Rosa;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;140;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1
634;SME - Nuovo Polo Didattico;Aula Rossa Santander;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;424;0;0;0;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1
635;SME - Nuovo Polo Didattico;Aula Superflash Verde;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;424;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1
636;SME - Nuovo Polo Didattico;Auletta Alessandria;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;12;0;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1
637;SME - Nuovo Polo Didattico;Auletta Asti;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;20;0;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1
638;SME - Nuovo Polo Didattico;Auletta Biella;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;20;0;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1
639;SME - Nuovo Polo Didattico;Auletta Cuneo;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;20;0;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1
640;SME - Nuovo Polo Didattico;Auletta Novara;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;20;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1
641;SME - Nuovo Polo Didattico;Auletta Torino;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;20;0;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1
642;SME - Nuovo Polo Didattico;Auletta Verbania;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;12;0;0;1;1;0;1;1;1;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1
643;SME - Nuovo Polo Didattico;Auletta Vercelli;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;20;0;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1
644;SME - Nuovo Polo Didattico;Spazio antistante aule Rosa e Azzurra;Via Filadelfia, 73, Torino;45.0455434, 7.6347954;100;n.d.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
646;Torino Esposizioni;Aula ToExpo - TE 8;Corso Massimo D'Azeglio, 15/b, Torino;45.0493962, 7.6815192;150;0;0;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;1
647;Via Giuria 15;Aula Microscopi;Via Pietro Giuria, 15, Torino;45.0497552, 7.6797632;30;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
648;Via Giuria 15;Laboratorio Didattico per esercitazioni di Anatomia;Via Pietro Giuria, 15, Torino;45.0497552, 7.6797632;30;n.d.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
649;Via Michelangelo 25;Aula Magna Bizzozzero Patologia Generale;Via Michelangelo, 25, Torino;45.064833300000004, 7.583097100000002;99;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;1
650;Via Sant'Ottavio 54;Aula 1.03;Via Sant'Ottavio, 54, Torino;45.0710577, 7.6973834;20;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1
651;Via Sant'Ottavio 54;Aula 1.05;Via Sant'Ottavio, 54, Torino;45.0710577, 7.6973834;70;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1
652;Via Sant'Ottavio 54;Aula 1.13;Via Sant'Ottavio, 54, Torino;45.0710577, 7.6973834;40;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1
653;Via Sant'Ottavio 54;Aula 2.03;Via Sant'Ottavio, 54, Torino;45.0710577, 7.6973834;20;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1
654;Via Sant'Ottavio 54;Aula 2.06;Via Sant'Ottavio, 54, Torino;45.0710577, 7.6973834;70;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1
655;Via Sant'Ottavio 54;Aula 3.03;Via Sant'Ottavio, 54, Torino;45.0710577, 7.6973834;20;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1
656;Via Sant'Ottavio 54;Aula 3.06 Thin Client;Via Sant'Ottavio, 54, Torino;45.0710577, 7.6973834;58;57;0;0;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1
657;Via Sant'Ottavio 54;Aula 4.03;Via Sant'Ottavio, 54, Torino;45.0710577, 7.6973834;20;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1
658;Via Sant'Ottavio 54;Aula 4.06;Via Sant'Ottavio, 54, Torino;45.0710577, 7.6973834;70;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1
659;Via Sant'Ottavio 54;Aula T.13;Via Sant'Ottavio, 54, Torino;45.0710577, 7.6973834;20;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1
660;Via Sant'Ottavio 54;Aula T.20;Via Sant'Ottavio, 54, Torino;45.0710577, 7.6973834;20;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1
661;Via Sant'Ottavio 54;Aula T.22;Via Sant'Ottavio, 54, Torino;45.0710577, 7.6973834;20;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1
